ItemLink,Price,Name,Image,Condition,Screen Size,Memory,Release Year,Bundle Listing,Product Family,Storage Type,Brand,Hard Drive Capacity,Processor Type,Operating System,Processor Speed,Color,Seller Notes,Type,MPN,Product Line,Model,Graphics Processing Type,Features,Country/Region of Manufacture,Hardware Connectivity,UPC,Operating System Edition,For Laptop Brand,SSD Capacity,Country of Manufacture,Video Adapter,Optical Drive,Colour,Memory (RAM),Processor Configuration,Warranty,Manufacturer,Item Location,DVD/CD-RW,Wifi,EAN,GPU/Video Card,Ports/Interfaces,Height,Length,Width,Weight,Dimensions,Label,Binding,ProductGroup,ISBN,HDD Caddy,Battery,Power Supply,Processor,Serial Number,Brand Name,Item Weight,Graphics Coprocessor,ISKU,Title,Primary Drive,Model No.,Model ID,Bundle,Screen Resolution,Resolution,Display Size,Display Type,Form Factor Type,Storage Capacity,Drive Type,RAM Memory,Graphics Card,Processor Manufacturer,Intel Processor Generation,Wireless Type,Series,RAM,Product Dimensions,Hard Drive,Processor Count,Card Description,Computer Memory Type,Contract,Manufacturer Part Number,License,From Factor,Keyboard Bezel Touchpad,Battery AC Adapter,Condition Note,Condition Description,SKU,Shell Condition,Hard Drive CD DVD,CF-30 / CF 31 CADDY GENUINE,Release Date_Display,Keyboard,Connectivity,PCI express slot SSD available,RAM upgrade (email us),Storage capacity,WiFi,Touch Screen Function,AC Adapter,Number of Cores,Form Factor,Adapter,Condition Grade,Drive Capacity,Bundled Items,Compatible Brand,Compatible Product Line,Advanced Features,Wireless Card,Hard Drive Caddy,EBAY_CATEGORY_ID,Hard Drive 1,Optical,Processor Model,Product Model,Product Type,Item Condition,Keyboard Type,Bluetooth,LCD Screen type
http://www.ebay.com/itm/11-6-Chromebook-Laptop-Quad-Core-Processor-4GB-Ram-32GB-Hard-Drive/232459581984?hash=item361fabba20%3Ag%3Aqb8AAOSwaBZZnLx3,$165.00,"11.6"" Chromebook Laptop, Quad-Core Processor, 4GB Ram, 32GB Hard Drive",https://i.ebayimg.com/images/g/qb8AAOSwaBZZnLx3/s-l300.jpg,New,,32GB,,,,,EPIK Learning Company,4GB,,Chrome OS,,,,,,Chromebook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Hisense-11-6in-16GB-Intel-Rockchip-RK3288-Cortex-A17-Quad-Core/232459588272?epid=219966839&hash=item361fabd2b0%3Ag%3ACacAAOSwcexZnL54,$180.00,"Hisense 11.6in 16GB, Intel Rockchip RK3288 Cortex A17 Quad-Core",https://i.ebayimg.com/images/g/CacAAOSwcexZnL54/s-l300.jpg,New,11.6in.,2GB,,,,,Hisense,16GB,,,,Black,,Notebook/Laptop,550302205,,,Dedicated Graphics,,,,0888143000947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Toshiba-Portege-Z835-P360-Windows-10-128GB-SSD-4GB-RAM-i3-2367M-1-40GHz-44603/232460919117?hash=item361fc0214d%3Ag%3Aw9sAAOSwAk9Znf9s,$149.00,Toshiba Portege Z835-P360 Windows 10 128GB SSD 4GB RAM i3-2367M 1.40GHz (44603),https://i.ebayimg.com/images/g/w9sAAOSwAk9Znf9s/s-l300.jpg,Used,13.3in.,4GB,,,,128GB SSD,Toshiba,128GB,i3-2367M,Windows 10,1.40GHz,Grey/Silver,,Notebook/Laptop,Toshiba Portege Z835-P360,Ultrabook,Toshiba Portege Z835-P360,,Built-in Webcam,,,,,,128GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Asus-Transformer-Book-Flip-Tp200sa-uhbf-Touchscreen-Signature-Edition/232461093678?hash=item361fc2cb2e%3Ag%3A0RMAAOSw3ONZnipx,$199.00, Asus Transformer Book Flip Tp200sa-uhbf Touchscreen Signature Edition,https://i.ebayimg.com/images/g/0RMAAOSw3ONZnipx/s-l300.jpg,Used,11.6in.,2GB,,,,,ASUS,32GB,Intel Celeron,Windows 10,1.60GHz,Black,,Convertible 2-in-1 Laptop/Tablet,,Transformer Book,E205SA,,,,,,Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Lenovo-Ideapad-Flex-4-1130-2-in-1-11-6-Intel-N3350-1-1GHz-2GB-64GB-SSD-Win10/232461923269?hash=item361fcf73c5%3Ag%3AZ8kAAOSw1blZnvxf,$189.00,"Lenovo Ideapad Flex 4 1130 2-in-1 11.6"" Intel N3350 1.1GHz, 2GB, 64GB SSD, Win10",https://i.ebayimg.com/images/g/Z8kAAOSw1blZnvxf/s-l300.jpg,New,11.6in.,2GB,,,,SSD (Solid State Drive),Lenovo,64GB,Intel Celeron,Windows 10,1.10GHz,Black,,Convertible 2-in-1 Laptop/Tablet,80U3,Flex,Flex 4 1130,Integrated/On-Board Graphics,"Built-in Webcam, Touchscreen",,"HDMI, USB 2.0, USB 3.0",Does not apply,Home,,64GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/dell-latitude-D620-Intel-Core2-T7200-2-0GHz-3GB-RAM-Win-10-64-bit/232462231855?hash=item361fd4292f%3Ag%3Aj-UAAOSwGdhZnzlo,$109.90,dell latitude D620 Intel Core2 T7200 2.0GHz 3GB RAM Win 10 64 bit,https://i.ebayimg.com/images/g/j-UAAOSwGdhZnzlo/s-l300.jpg,Seller refurbished,,3GB,,,,HDD (Hard Disk Drive),Dell,80GB,Intel Core 2,Windows 10,2.00GHz,,,Notebook/Laptop,,Latitude,d620,Integrated/On-Board Graphics,,,,,Home Premium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/toshiba-laptop/232463218692?hash=item361fe33804%3Ag%3AqS4AAOSwlWFZoC%7EW,$100.00,toshiba laptop,https://i.ebayimg.com/images/g/qS4AAOSwlWFZoC~W/s-l300.jpg,For parts or not working,,,,,,,Toshiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/TESTED-WORKING-HP-Compaq-nc6000-1-6Ghz-60GB-768mb-Ram-Needs-Battery-and-Charger/232464812214?epid=1425844407&hash=item361ffb88b6%3Ag%3AhP4AAOSw8thZoZIF,$48.00,TESTED WORKING HP Compaq nc6000 1.6Ghz 60GB 768mb Ram Needs Battery and Charger,https://i.ebayimg.com/images/g/hP4AAOSw8thZoZIF/s-l300.jpg,Used,14.1in.,768MB,,,,HDD (Hard Disk Drive),HP,60GB,Intel Pentium M,Windows XP,1.60GHz,Blue,"Working needs Battery, Charging cable and CMOS battery.",Notebook/Laptop,PH392UC#ABA,NC Series,NC6000,Dedicated Graphics,,,USB 2.0,0829160071299,Professional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/HP-Laptop/232464891021?hash=item361ffcbc8d%3Ag%3AB8cAAOSwdrhZoaa5,$139.50,HP Laptop,https://i.ebayimg.com/images/g/B8cAAOSwdrhZoaa5/s-l300.jpg,Manufacturer refurbished,,,,,,,HP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Dell-Inspiron-8100-15-1-Notebook-Parts-or-Repair-NO-HARD-DRIVE-NO-PWR-SUPPLY/232465394794?hash=item3620046c6a%3Ag%3AC8gAAOSwDKpZoiBe,$15.00,"Dell Inspiron 8100 15.1"" Notebook Parts or Repair - NO HARD DRIVE, NO PWR SUPPLY",https://i.ebayimg.com/images/g/C8gAAOSwDKpZoiBe/s-l300.jpg,For parts or not working,15.1in.,unknown,,,,,Dell,,,Windows XP,,Black,,Notebook,,Inspiron,Inspiron 8100,,,Malaysia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Dell-Latitude-1300/232466551591?hash=item3620161327%3Ag%3ACA0AAOSwvOdZozaO,$110.00,Dell Latitude 1300,https://i.ebayimg.com/images/g/CA0AAOSwvOdZozaO/s-l300.jpg,Used,14.1in.,4GB,,,,HDD (Hard Disk Drive),Dell,150GB,Intel Core 2 Solo,Windows 7,1.40GHz,,,Notebook/Laptop,,Latitude,1300,Integrated/On-Board Graphics,,,USB 2.0,,Professional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/HP-Pavilion-6-Laptop-Windows-10-Dual-Core-and-AMD-Radeon-Graphics/232466722840?hash=item362018b018%3Ag%3AbrwAAOSwhMpZo2J0,$65.99,"HP Pavilion 6 Laptop, Windows 10, Dual Core and AMD Radeon Graphics",https://i.ebayimg.com/images/g/brwAAOSwhMpZo2J0/s-l300.jpg,For parts or not working,15in.,,,,,,HP,,,Windows 10,,,,,,Pavilion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/HP-ProBook-6560b-Intel-i5-2-30Ghz-4GB-RAM-320GB-Hard-Drive-Win-10-Pro/232468535517?hash=item36203458dd%3Ag%3AKAEAAOSwefVZpUY0,$182.00,HP ProBook 6560b Intel i5 2.30Ghz 4GB RAM 320GB Hard Drive Win 10 Pro,https://i.ebayimg.com/images/g/KAEAAOSwefVZpUY0/s-l300.jpg,Seller refurbished,"15.6""",4GB,,,,,HP,320GB,i5,Windows 10 Pro,2.30Ghz,,,NB,HP-NB-0000155,,ProBook 6560b,,Integrated Webcam!,United States,,Does not apply,Windows 10 Pro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,Notebook,,,,,,,,,,177,320GB,DVD-RW,2410M,ProBook 6560b,NB,,,,
http://www.ebay.com/itm/HP-Pavilion-Dm3-1035dx-LAPTOP-AMD-Athlon-x2-1-6GHz-for-parts-LP2076/232468919815?hash=item36203a3607%3Ag%3Aw5cAAOSwxbtZpaMZ,$56.99,HP Pavilion Dm3-1035dx LAPTOP AMD Athlon x2@1.6GHz (for parts) / LP2076,https://i.ebayimg.com/images/g/w5cAAOSwxbtZpaMZ/s-l300.jpg,For parts or not working,,,,,,,,,,,,,"This unit is used. It powers on, displays and boots to BIOS. AMD Athlon Neo x2 Dual Core 1335 @ 1.6GHz. 1GB RAM. No HDD included. Caddy is NOT included. Battery is NOT included. Missing bottom cover. No other testings were done. It has scratches / scuff marks on it.(on case). It's being sold ""AS IS"", no return will be accepted. Power adapters is not included. No other accessories included.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Latitude-E6230-Laptop/232469099388?hash=item36203cf37c%3Ag%3AfKkAAOSwcexZpasr,$120.00,Latitude E6230 Laptop,https://i.ebayimg.com/images/g/fKkAAOSwcexZpasr/s-l300.jpg,Seller refurbished,,8GB,,,,HDD (Hard Disk Drive),Microsoft,,,Windows 7,,,,Notebook/Laptop,,Latitude,E6230,,,,,,Professional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/DELL-Inspiron-E1705-Laptop-2-GB-RAM-360-GB-HDD-with-Windows-Vista-Disks/232469975554?hash=item36204a5202%3Ag%3AqY0AAOSw6ShZPqZP,$135.00,"DELL Inspiron E1705 Laptop, 2 GB RAM, 360 GB HDD with Windows Vista & Disks",https://i.ebayimg.com/images/g/qY0AAOSw6ShZPqZP/s-l300.jpg,Used,,2GB,,,,,Dell,360GB,,Windows Vista,,,,,,Inspiron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/HP-Stream-14-z002na-14in-32GB-AMD-A-Series-1-6GHz-2GB-Notebook-Laptop/232470625607?epid=203950818&hash=item3620543d47%3Ag%3AJRwAAOSwfXBZp06i,$202.03,"HP Stream 14-z002na 14in. (32GB, AMD A-Series, 1.6GHz, 2GB) Notebook/Laptop -...",https://i.ebayimg.com/images/g/JRwAAOSwfXBZp06i/s-l300.jpg,New,14in.,2GB,,,,,HP,32GB,,,,Purple,,Notebook/Laptop,K3G99EA,,,,,,,0888793691755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Dell-Latitude-E6320-Intel-i5-2-50Ghz-8GB-RAM-128GB-SSD-Win-10-Pro/232471818264?epid=2216568555&hash=item3620667018%3Ag%3AqT4AAOSwmx9ZqHXb,$236.00,Dell Latitude E6320 Intel i5 2.50Ghz 8GB RAM 128GB SSD Win 10 Pro,https://i.ebayimg.com/images/g/qT4AAOSwmx9ZqHXb/s-l300.jpg,Seller refurbished,"13.3""",8GB,,,,,Dell,128GB SSD,i5,Windows 10 Pro,2.50Ghz,,,NB,DL-NB-0000481,,Latitude E6320,,,United States,,Does not apply,Windows 10 Pro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,Notebook,,,,,,,,,,177,128GB SSD,DVD-RW,2520M,Latitude E6320,NB,,,,
http://www.ebay.com/itm/Latitude-E6230-Laptop/232469099388?hash=item36203cf37c%3Ag%3AfKkAAOSwcexZpasr,$120.00,Latitude E6230 Laptop,https://i.ebayimg.com/images/g/fKkAAOSwcexZpasr/s-l300.jpg,Seller refurbished,,8GB,,,,HDD (Hard Disk Drive),Microsoft,,,Windows 7,,,,Notebook/Laptop,,Latitude,E6230,,,,,,Professional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/DELL-Inspiron-E1705-Laptop-2-GB-RAM-360-GB-HDD-with-Windows-Vista-Disks/232469975554?hash=item36204a5202%3Ag%3AqY0AAOSw6ShZPqZP,$135.00,"DELL Inspiron E1705 Laptop, 2 GB RAM, 360 GB HDD with Windows Vista & Disks",https://i.ebayimg.com/images/g/qY0AAOSw6ShZPqZP/s-l300.jpg,Used,,2GB,,,,,Dell,360GB,,Windows Vista,,,,,,Inspiron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/HP-Stream-14-z002na-14in-32GB-AMD-A-Series-1-6GHz-2GB-Notebook-Laptop/232470625607?epid=203950818&hash=item3620543d47%3Ag%3AJRwAAOSwfXBZp06i,$202.03,"HP Stream 14-z002na 14in. (32GB, AMD A-Series, 1.6GHz, 2GB) Notebook/Laptop -...",https://i.ebayimg.com/images/g/JRwAAOSwfXBZp06i/s-l300.jpg,New,14in.,2GB,,,,,HP,32GB,,,,Purple,,Notebook/Laptop,K3G99EA,,,,,,,0888793691755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Dell-Latitude-E6320-Intel-i5-2-50Ghz-8GB-RAM-128GB-SSD-Win-10-Pro/232471818264?epid=2216568555&hash=item3620667018%3Ag%3AqT4AAOSwmx9ZqHXb,$236.00,Dell Latitude E6320 Intel i5 2.50Ghz 8GB RAM 128GB SSD Win 10 Pro,https://i.ebayimg.com/images/g/qT4AAOSwmx9ZqHXb/s-l300.jpg,Seller refurbished,"13.3""",8GB,,,,,Dell,128GB SSD,i5,Windows 10 Pro,2.50Ghz,,,NB,DL-NB-0000481,,Latitude E6320,,,United States,,Does not apply,Windows 10 Pro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,Notebook,,,,,,,,,,177,128GB SSD,DVD-RW,2520M,Latitude E6320,NB,,,,
http://www.ebay.com/itm/Dell-Latitude-E6320-Intel-i5-2-60Ghz-8GB-RAM-320GB-Hard-Drive-Win-10-Pro/232471818329?epid=2216573968&hash=item3620667059%3Ag%3AGUgAAOSw3NlZqHXg,$216.00,Dell Latitude E6320 Intel i5 2.60Ghz 8GB RAM 320GB Hard Drive Win 10 Pro,https://i.ebayimg.com/images/g/GUgAAOSw3NlZqHXg/s-l300.jpg,Seller refurbished,"13.3""",8GB,,,,,Dell,320GB,i5,Windows 10 Pro,2.60Ghz,,,NB,DL-NB-0000469,,Latitude E6320,,Integrated Webcam!,United States,,Does not apply,Windows 10 Pro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,Notebook,,,,,,,,,,177,320GB,DVD-RW,2540M,Latitude E6320,NB,,,,
http://www.ebay.com/itm/HP-EliteBook-8460p-Intel-i5-2-50Ghz-8GB-RAM-320GB-Hard-Drive-Win-10-Pro/232471827589?hash=item3620669485%3Ag%3Ap0EAAOSwILFZqHgg,$209.00,HP EliteBook 8460p Intel i5 2.50Ghz 8GB RAM 320GB Hard Drive Win 10 Pro,https://i.ebayimg.com/images/g/p0EAAOSwILFZqHgg/s-l300.jpg,Seller refurbished,"14""",8GB,,,,,HP,320GB,i5,Windows 10 Pro,2.50Ghz,,,NB,HP-NB-0000182,,EliteBook 8460p,,Integrated Webcam,United States,,Does not apply,Windows 10 Pro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,Notebook,,,,,,,,,,177,320GB,DVD-RW,2520M,EliteBook 8460p,NB,,,,
http://www.ebay.com/itm/Brand-HPModel-Stream-11-r010nrColor-BlueLaptop-Type-Notebook-Laptop/232472076158?hash=item36206a5f7e%3Ag%3AmAMAAOSw1LRZqKd8,$300.00,Brand: HPModel: Stream 11-r010nrColor: BlueLaptop Type: Notebook/Laptop,https://i.ebayimg.com/images/g/mAMAAOSw1LRZqKd8/s-l300.jpg,New,11in.,,,Yes,,,HP,,Intel Celeron N,Windows 10,,Blue,,Notebook,,Stream,,,,,,,Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/dell-inspiron-Dell-Inspiron-2-in-1-13-3-Touch-Screen-Laptop-Intel-Core-i5/232472962650?hash=item362077e65a%3Ag%3AvmEAAOSw3ONZo6ty,$650.00,"dell inspiron Dell - Inspiron 2-in-1 13.3"" Touch-Screen Laptop - Intel Core i5 ",https://i.ebayimg.com/images/g/vmEAAOSw3ONZo6ty/s-l300.jpg,Manufacturer refurbished,13.3in.,,,,,,Dell,,Intel Core i5 7th Gen.,Windows 10,,,,Convertible 2-in-1 Laptop/Tablet,Does Not Apply,Inspiron,,,"Built-in Webcam, Touchscreen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Genuine-Acer-S5-371T-58CC-NX-GCLAA-001-Aspire-S-13-Touch-Intel-i5-BNIB/232473198971?hash=item36207b817b%3Ag%3AcX8AAOSwQr5Zqb3O,$699.00,Genuine Acer S5-371T-58CC NX.GCLAA.001 Aspire S 13 Touch Intel i5 BNIB,https://i.ebayimg.com/images/g/cX8AAOSwQr5Zqb3O/s-l300.jpg,New,13.3,8GB,,,,,Acer,512GB,Intel Core i7,Windows 10,,,,Notebook/Laptop,S5-371T-58CC NX.GCLAA.001,Aspire,S 13,,,,,Does not apply,Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Broken-Apple-Macbook-Pro-LATE-2008-Core-2-Duo-Aluminum-13-2-4GHZ-2GB-RAM/232473216867?hash=item36207bc763%3Ag%3AnJIAAOSw6Q1ZqcB-,$150.00,"Broken Apple Macbook Pro LATE 2008 Core 2 Duo Aluminum 13"" 2.4GHZ 2GB RAM ",https://i.ebayimg.com/images/g/nJIAAOSw6Q1ZqcB-/s-l300.jpg,For parts or not working,,,,,,,Apple,,,,,,,,Does Not Apply,,,,,,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Dell-Latitude-E5510-Intel-i3-2-27Ghz-4GB-RAM-160GB-Hard-Drive-Win-10-Pro/232473973064?epid=2220284672&hash=item3620875148%3Ag%3A3GYAAOSwNiNZqorp,$148.00,Dell Latitude E5510 Intel i3 2.27Ghz 4GB RAM 160GB Hard Drive Win 10 Pro,https://i.ebayimg.com/images/g/3GYAAOSwNiNZqorp/s-l300.jpg,Seller refurbished,"15.6""",4GB,,,,,Dell,160GB,i3,Windows 10 Pro,2.27Ghz,,,NB,DL-NB-0000671,,Latitude E6410,,Integrated Webcam!,United States,,Does not apply,Windows 10 Pro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,Notebook,,,,,,,,,,177,160GB,DVD-RW,M 350,Latitude E6410,NB,,,,
http://www.ebay.com/itm/NEW-GB-15-6-Full-HD-Intel-Core-i-3-10GHz-1TB-RW-Windows-10-Laptop-PC/232474121116?hash=item362089939c%3Ag%3AgFsAAOSwH2hZqVzD,$820.00,NEW! GB 15.6” Full-HD Intel Core i 3.10GHz 1TB RW Windows 10 Laptop PC,https://i.ebayimg.com/images/g/gFsAAOSwH2hZqVzD/s-l300.jpg,New,"15.6""",4GB,,,,HDD (Hard Disk Drive),Lenovo,,,Windows 10,2.00GHz,,,,,IdeaPad,100-15IBD,,,,,,Home,,,,,Optical Disk Drive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WiFi Module Built-in,,,,,,,,,,,,,,,,,,,,Brand New.,Regular (Not Backlit) Keyboard,Bluetooth Module Built-in,
http://www.ebay.com/itm/NEW-GB-15-6-Full-HD-Intel-Core-i-3-10-1TB-RW-Windows-10-Laptop-PC/232474121142?hash=item36208993b6%3Ag%3AMAgAAOSw-URZqWCK,$915.00,NEW! GB 15.6” Full-HD Intel Core i 3.10 1TB RW Windows 10 Laptop PC ,https://i.ebayimg.com/images/g/MAgAAOSw-URZqWCK/s-l300.jpg,New,"15.6""",4GB,,,,HDD (Hard Disk Drive),HP,,,Windows 10,,,,,Does Not Apply,,,,,,,Does not apply,Home,,,,,Optical Disk Drive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WiFi Module Built-in,,,,,,,,,,,,,,,,,,,,Brand New.,Regular (Not Backlit) Keyboard,Bluetooth Module Built-in,
http://www.ebay.com/itm/Dell-Latitude-E5510-Intel-i5-2-27Ghz-4GB-RAM-160GB-Hard-Drive-Win-10-Pro/232475152803?epid=2221570196&hash=item36209951a3%3Ag%3AtGUAAOSw-URZq9xx,$162.00,Dell Latitude E5510 Intel i5 2.27Ghz 4GB RAM 160GB Hard Drive Win 10 Pro,https://i.ebayimg.com/images/g/tGUAAOSw-URZq9xx/s-l300.jpg,Seller refurbished,"15.6""",4GB,,,,,Dell,160GB,i5,Windows 10 Pro,2.27Ghz,,,NB,DL-NB-0000681,,Latitude E5510,,Integrated Webcam!,United States,,Does not apply,Windows 10 Pro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,Notebook,,,,,,,,,,177,160GB,DVD,M 430,Latitude E5510,NB,,,,
http://www.ebay.com/itm/Samsung-Galaxy-Tab-E-8-0-Wifi-4G/232476946841?hash=item3620b4b199%3Ag%3ARhoAAOSwAFBZqaKU,$159.95,Samsung Galaxy Tab E 8.0 Wifi + 4G,https://i.ebayimg.com/images/g/RhoAAOSwAFBZqaKU/s-l300.jpg,New other (see details),"8""",,,,,,Samsung,,,,,,New In Box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/iView-Maximus-II-11-6-Laptop-Touchscreen-2-in-1-Windows-10-32GB/232476949211?hash=item3620b4badb%3Ag%3AI1wAAOSwLaZZrbjI,$180.00,"iView Maximus II 11.6"" Laptop, Touchscreen, 2-in-1, Windows 10, 32GB",https://i.ebayimg.com/images/g/I1wAAOSwLaZZrbjI/s-l300.jpg,New,,32GB,,,,,Intel,32GB,,Windows 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
